epoch,step,train_loss_epoch,train_loss_step,valid_loss
0,5949,,0.3111324608325958,
0,5999,,0.3078877329826355,
0,6049,,0.3084501028060913,
0,6099,,0.3070227801799774,
0,6149,,0.3026720881462097,
0,6199,,0.30248117446899414,
0,6249,,0.31718572974205017,
0,6299,,0.2949301302433014,
0,6349,,0.3160549998283386,
0,6399,,0.2928268015384674,
0,6449,,0.3110673427581787,
0,6499,,0.2996898889541626,
0,6549,,0.30868759751319885,
0,6599,,0.31428205966949463,
0,6649,,0.30465027689933777,
0,6699,,0.2947174906730652,
0,6749,,0.2991637885570526,
0,6799,,0.28475654125213623,
0,6849,,0.29006657004356384,
0,6899,,0.3097167909145355,
0,6949,,0.29529520869255066,
0,6999,,0.301526814699173,
0,7049,,0.30363520979881287,
0,7099,,0.3085937201976776,
0,7149,,0.3118841350078583,
0,7199,,0.309068888425827,
0,7249,,0.301119863986969,
0,7299,,0.2997606694698334,
0,7349,,0.3020602762699127,
0,7399,,0.29910746216773987,
0,7449,,0.2947482764720917,
0,7499,,0.3029438257217407,
0,7549,,0.30509018898010254,
0,7599,,0.31334584951400757,
0,7649,,0.29831454157829285,
0,7699,,0.30327707529067993,
0,7749,,0.29837238788604736,
0,7799,,0.30724412202835083,
0,7849,,0.2913086712360382,
0,7899,,0.3061092495918274,
0,7949,,0.30006518959999084,
0,7999,,0.29179033637046814,
0,8049,,0.2951083779335022,
0,8099,,0.2917889654636383,
0,8149,,0.28807201981544495,
0,8199,,0.29974159598350525,
0,8249,,0.28134021162986755,
0,8299,,0.2942119836807251,
0,8349,,0.30274826288223267,
0,8399,,0.2977714240550995,
0,8449,,0.2830452620983124,
0,8499,,0.2905293405056,
0,8549,,0.2958027720451355,
0,8599,,0.29900887608528137,
0,8649,,0.30025145411491394,
0,8699,,0.3089867830276489,
0,8749,,0.2973629832267761,
0,8799,,0.2916606366634369,
0,8849,,0.29135122895240784,
0,8899,,0.2873433232307434,
0,8949,,0.28824058175086975,
0,8999,,0.2670000195503235,
0,9049,,0.2852061688899994,
0,9099,,0.2745921015739441,
0,9149,,0.2886536717414856,
0,9199,,0.2764120399951935,
0,9249,,0.2797315716743469,
0,9299,,0.2996441721916199,
0,9349,,0.2931707501411438,
0,9399,,0.2909986972808838,
0,9449,,0.2937315106391907,
0,9499,,0.2996108829975128,
0,9549,,0.28521180152893066,
0,9599,,0.28867867588996887,
0,9649,,0.2835402190685272,
0,9699,,0.2956523001194,
0,9749,,0.30838462710380554,
0,9799,,0.2754596471786499,
0,9849,,0.2830069363117218,
0,9899,,0.2691168189048767,
0,9945,,,0.2899445593357086
0,9945,0.34820878505706787,,
1,9949,,0.29496219754219055,
1,9999,,0.2895521819591522,
1,10049,,0.3048202395439148,
1,10099,,0.2895008325576782,
1,10149,,0.27900275588035583,
1,10199,,0.28643131256103516,
1,10249,,0.2692800760269165,
1,10299,,0.28434306383132935,
1,10349,,0.2749300003051758,
1,10399,,0.28323230147361755,
1,10449,,0.2788735628128052,
1,10499,,0.28383898735046387,
1,10549,,0.2959032952785492,
1,10599,,0.28503280878067017,
1,10649,,0.27718299627304077,
1,10699,,0.313954621553421,
1,10749,,0.2879638373851776,
1,10799,,0.28946995735168457,
1,10849,,0.27426743507385254,
1,10899,,0.2886146008968353,
1,10949,,0.2903793156147003,
1,10999,,0.29049816727638245,
1,11049,,0.27951866388320923,
1,11099,,0.2887340486049652,
1,11149,,0.2884518802165985,
1,11199,,0.27325189113616943,
1,11249,,0.2942483425140381,
1,11299,,0.27996301651000977,
1,11349,,0.29413312673568726,
1,11399,,0.2858298718929291,
1,11449,,0.2765124440193176,
1,11499,,0.29579970240592957,
1,11549,,0.2914453446865082,
1,11599,,0.2804429531097412,
1,11649,,0.2876583933830261,
1,11699,,0.2886831760406494,
1,11749,,0.27862343192100525,
1,11799,,0.27524226903915405,
1,11849,,0.2944757640361786,
1,11899,,0.2750202417373657,
1,11949,,0.2905152142047882,
1,11999,,0.27204978466033936,
1,12049,,0.27984538674354553,
1,12099,,0.28330734372138977,
1,12149,,0.2845257520675659,
1,12199,,0.28637051582336426,
1,12249,,0.29168981313705444,
1,12299,,0.27618685364723206,
1,12349,,0.2852291464805603,
1,12399,,0.27380263805389404,
1,12449,,0.2649744749069214,
1,12499,,0.2820894420146942,
1,12549,,0.27133607864379883,
1,12599,,0.27765780687332153,
1,12649,,0.2745565176010132,
1,12699,,0.30936092138290405,
1,12749,,0.29410821199417114,
1,12799,,0.271252304315567,
1,12849,,0.27417346835136414,
1,12899,,0.2923029065132141,
1,12949,,0.27577343583106995,
1,12999,,0.2923017740249634,
1,13049,,0.28733691573143005,
1,13099,,0.28263428807258606,
1,13149,,0.26617446541786194,
1,13199,,0.2841127812862396,
1,13249,,0.2880825400352478,
1,13299,,0.26217910647392273,
1,13349,,0.27794116735458374,
1,13399,,0.27079346776008606,
1,13449,,0.2718081772327423,
1,13499,,0.28024783730506897,
1,13549,,0.28767910599708557,
1,13599,,0.2765798568725586,
1,13649,,0.2738942801952362,
1,13699,,0.2808034420013428,
1,13749,,0.2760758101940155,
1,13799,,0.2714710831642151,
1,13849,,0.29426249861717224,
1,13899,,0.2763981819152832,
1,13949,,0.25932151079177856,
1,13999,,0.280411958694458,
1,14049,,0.2798580527305603,
1,14099,,0.2793324589729309,
1,14149,,0.282422810792923,
1,14199,,0.2781384587287903,
1,14249,,0.2814319431781769,
1,14299,,0.26500943303108215,
1,14349,,0.2658016085624695,
1,14399,,0.27319037914276123,
1,14449,,0.28160127997398376,
1,14499,,0.26043394207954407,
1,14549,,0.2825707793235779,
1,14599,,0.29356876015663147,
1,14649,,0.27465537190437317,
1,14699,,0.2797749638557434,
1,14749,,0.28852322697639465,
1,14799,,0.2790559232234955,
1,14849,,0.2674684524536133,
1,14899,,0.2682919502258301,
1,14949,,0.27840152382850647,
1,14999,,0.27551141381263733,
1,15049,,0.2727004587650299,
1,15099,,0.26622647047042847,
1,15149,,0.2690732479095459,
1,15199,,0.2774118185043335,
1,15249,,0.2848922312259674,
1,15299,,0.2947372794151306,
1,15349,,0.2631654739379883,
1,15399,,0.265391081571579,
1,15449,,0.2700033187866211,
1,15499,,0.27340301871299744,
1,15549,,0.27669575810432434,
1,15599,,0.27257829904556274,
1,15649,,0.27430614829063416,
1,15699,,0.27602213621139526,
1,15749,,0.26504993438720703,
1,15799,,0.2825354039669037,
1,15849,,0.26669836044311523,
1,15899,,0.2675650417804718,
1,15949,,0.3008088171482086,
1,15999,,0.2881615459918976,
1,16049,,0.2864038050174713,
1,16099,,0.2731778025627136,
1,16149,,0.26253393292427063,
1,16199,,0.283480167388916,
1,16249,,0.29041150212287903,
1,16299,,0.2753540277481079,
1,16349,,0.2721203565597534,
1,16399,,0.25961217284202576,
1,16449,,0.26360049843788147,
1,16499,,0.28455859422683716,
1,16549,,0.26690036058425903,
1,16599,,0.27857017517089844,
1,16649,,0.26965904235839844,
1,16699,,0.2692919075489044,
1,16749,,0.2706318497657776,
1,16799,,0.2728869616985321,
1,16849,,0.2780231833457947,
1,16899,,0.2777479290962219,
1,16949,,0.263301283121109,
1,16999,,0.271528035402298,
1,17049,,0.27442795038223267,
1,17099,,0.27546992897987366,
1,17149,,0.2705349028110504,
1,17199,,0.2863104045391083,
1,17249,,0.2825625538825989,
1,17299,,0.2717907428741455,
1,17349,,0.28863468766212463,
1,17399,,0.2800936996936798,
1,17449,,0.2773296535015106,
1,17499,,0.2859640121459961,
1,17549,,0.26890432834625244,
1,17599,,0.28025609254837036,
1,17649,,0.28026750683784485,
1,17699,,0.26344022154808044,
1,17749,,0.27327585220336914,
1,17799,,0.2784038484096527,
1,17849,,0.28178587555885315,
1,17899,,0.2757842540740967,
1,17949,,0.2859983444213867,
1,17999,,0.25839734077453613,
1,18049,,0.27328965067863464,
1,18099,,0.26560714840888977,
1,18149,,0.2670004367828369,
1,18199,,0.2776678502559662,
1,18249,,0.28103527426719666,
1,18299,,0.26589617133140564,
1,18349,,0.28113263845443726,
1,18399,,0.2697393596172333,
1,18449,,0.2784242033958435,
1,18499,,0.2669089734554291,
1,18549,,0.27906763553619385,
1,18599,,0.25952064990997314,
1,18649,,0.2806847095489502,
1,18699,,0.26640114188194275,
1,18749,,0.2758827209472656,
1,18799,,0.26083606481552124,
1,18849,,0.2708736062049866,
1,18899,,0.28387466073036194,
1,18949,,0.2696812152862549,
1,18999,,0.265123188495636,
1,19049,,0.2638245224952698,
1,19099,,0.27824756503105164,
1,19149,,0.2650892436504364,
1,19199,,0.26814234256744385,
1,19249,,0.260650634765625,
1,19299,,0.27664169669151306,
1,19349,,0.26006802916526794,
1,19399,,0.27308884263038635,
1,19449,,0.25887331366539,
1,19499,,0.2643633782863617,
1,19549,,0.26439037919044495,
1,19599,,0.29231783747673035,
1,19649,,0.2668468952178955,
1,19699,,0.2598654329776764,
1,19749,,0.27214857935905457,
1,19799,,0.2779942750930786,
1,19849,,0.2709429860115051,
1,19891,,,0.272216260433197
1,19891,0.27791714668273926,,
