epoch,step,train_loss_epoch,train_loss_step,valid_loss
0,49,,1.8402467966079712,
0,99,,1.3675838708877563,
0,149,,1.1883530616760254,
0,199,,1.2525771856307983,
0,249,,1.1750991344451904,
0,299,,1.1354554891586304,
0,349,,0.9937258958816528,
0,399,,2.2961719036102295,
0,449,,0.9797250032424927,
0,499,,0.8149536848068237,
0,549,,0.8507252931594849,
0,599,,0.7553699016571045,
0,649,,0.7128303050994873,
0,699,,0.6840463876724243,
0,749,,0.6404377222061157,
0,799,,0.6474998593330383,
0,849,,0.6260481476783752,
0,899,,0.6097720861434937,
0,949,,0.6124669909477234,
0,999,,0.5465531349182129,
0,1049,,0.5383122563362122,
0,1099,,0.5438446402549744,
0,1149,,0.5408129692077637,
0,1199,,0.5130926966667175,
0,1249,,0.5123063325881958,
0,1299,,0.48028498888015747,
0,1349,,0.48948556184768677,
0,1399,,0.5082871913909912,
0,1449,,0.5062125325202942,
0,1499,,0.48225197196006775,
0,1549,,0.48963865637779236,
0,1599,,0.46243008971214294,
0,1649,,0.4383598566055298,
0,1699,,0.4401856064796448,
0,1749,,0.4477638006210327,
0,1799,,0.44193172454833984,
0,1849,,0.43413421511650085,
0,1899,,0.4223477840423584,
0,1949,,0.4167848229408264,
0,1999,,0.41969868540763855,
0,2049,,0.43045246601104736,
0,2099,,0.40138736367225647,
0,2149,,0.409247487783432,
0,2199,,0.41185158491134644,
0,2249,,0.42083391547203064,
0,2299,,0.40702930092811584,
0,2349,,0.384530246257782,
0,2399,,0.3946027457714081,
0,2449,,0.4052506983280182,
0,2499,,0.38874438405036926,
0,2549,,0.40357524156570435,
0,2599,,0.4009026288986206,
0,2649,,0.3753979206085205,
0,2699,,0.3959548771381378,
0,2749,,0.3716892898082733,
0,2799,,0.3677694499492645,
0,2849,,0.3923119306564331,
0,2899,,0.3679830729961395,
0,2949,,0.436611145734787,
0,2999,,0.36872076988220215,
0,3049,,0.3745793104171753,
0,3099,,0.35766535997390747,
0,3149,,0.3659631013870239,
0,3199,,0.3452352285385132,
0,3249,,0.3506121039390564,
0,3299,,0.4040680527687073,
0,3349,,0.360062837600708,
0,3399,,0.3759596347808838,
0,3449,,0.3396915793418884,
0,3499,,0.35890695452690125,
0,3549,,0.3621065020561218,
0,3599,,0.3412482440471649,
0,3649,,0.36059486865997314,
0,3699,,0.3570573329925537,
0,3749,,0.3522406816482544,
0,3799,,0.3442097306251526,
0,3849,,0.3443722426891327,
0,3899,,0.3593194782733917,
0,3949,,0.3557088077068329,
0,3999,,0.34719032049179077,
0,4049,,0.36179250478744507,
0,4099,,0.3501622676849365,
0,4149,,0.348358154296875,
0,4199,,0.3447364568710327,
0,4249,,0.35640180110931396,
0,4299,,0.3442637026309967,
0,4349,,0.3410564661026001,
0,4399,,0.34725406765937805,
0,4449,,0.3327977955341339,
0,4499,,0.3272455036640167,
0,4549,,0.3405344784259796,
0,4599,,0.3267851769924164,
0,4649,,0.3224298357963562,
0,4699,,0.33190393447875977,
0,4749,,0.3273451328277588,
