epoch,step,success_rate,train_loss_epoch,train_loss_step,valid_loss
5,7449,,,16.482881546020508,
5,7457,6.284012488322333e-05,,,17.32233238220215
5,7457,,17.775876998901367,,
6,7499,,,16.98426055908203,
6,7549,,,17.479455947875977,
6,7599,,,16.529905319213867,
6,7649,,,17.27600860595703,
6,7699,,,16.41242790222168,
6,7749,,,16.278461456298828,
6,7799,,,16.438573837280273,
6,7849,,,17.032066345214844,
6,7899,,,15.878116607666016,
6,7949,,,16.776592254638672,
6,7999,,,16.64299774169922,
6,8049,,,16.16608428955078,
6,8099,,,16.591262817382812,
6,8149,,,16.006746292114258,
6,8199,,,16.70037269592285,
6,8249,,,15.577840805053711,
6,8299,,,15.328513145446777,
6,8349,,,15.989992141723633,
6,8399,,,18.150245666503906,
6,8449,,,15.656570434570312,
6,8499,,,15.889954566955566,
6,8549,,,15.781778335571289,
6,8599,,,15.741388320922852,
6,8649,,,16.109556198120117,
6,8699,,,15.3995361328125,
6,8700,8.797617192612961e-05,,,15.531390190124512
6,8700,,16.32265853881836,,
7,8749,,,16.170385360717773,
7,8799,,,15.791839599609375,
7,8849,,,15.851607322692871,
7,8899,,,16.515108108520508,
7,8949,,,14.758272171020508,
7,8999,,,16.1147403717041,
7,9049,,,15.367919921875,
7,9099,,,15.125307083129883,
7,9149,,,15.581110000610352,
7,9199,,,15.844972610473633,
7,9249,,,14.877105712890625,
7,9299,,,14.553276062011719,
7,9349,,,14.794249534606934,
7,9399,,,15.200735092163086,
7,9449,,,15.394014358520508,
7,9499,,,15.788919448852539,
7,9549,,,15.451433181762695,
7,9599,,,15.685470581054688,
7,9649,,,14.730661392211914,
7,9699,,,14.80386734008789,
7,9749,,,14.172872543334961,
7,9799,,,14.38541030883789,
7,9849,,,14.76925277709961,
7,9899,,,14.46614933013916,
7,9943,0.0001131122189690359,,,15.033809661865234
7,9943,,15.32616901397705,,
8,9949,,,15.039962768554688,
8,9999,,,15.540632247924805,
8,10049,,,15.923118591308594,
8,10099,,,13.805121421813965,
8,10149,,,14.138141632080078,
8,10199,,,14.273448944091797,
8,10249,,,15.218624114990234,
8,10299,,,14.535066604614258,
8,10349,,,14.006760597229004,
8,10399,,,14.416595458984375,
8,10449,,,13.96125316619873,
8,10499,,,14.137882232666016,
8,10549,,,14.739713668823242,
8,10599,,,14.762929916381836,
8,10649,,,14.134880065917969,
8,10699,,,13.990730285644531,
8,10749,,,14.539588928222656,
8,10799,,,14.43348503112793,
8,10849,,,14.458789825439453,
8,10899,,,15.867537498474121,
8,10949,,,13.735173225402832,
8,10999,,,13.497038841247559,
8,11049,,,14.178047180175781,
8,11099,,,14.583463668823242,
8,11149,,,14.018518447875977,
8,11186,0.00010054419544758275,,,14.65494441986084
8,11186,,14.618023872375488,,
9,11199,,,13.996109008789062,
9,11249,,,13.053689956665039,
9,11299,,,13.783832550048828,
9,11349,,,14.688535690307617,
9,11399,,,13.46357536315918,
9,11449,,,13.426759719848633,
9,11499,,,14.392666816711426,
9,11549,,,13.93609619140625,
9,11599,,,14.468246459960938,
9,11649,,,12.755329132080078,
9,11699,,,14.58167839050293,
9,11749,,,14.116957664489746,
9,11799,,,13.330108642578125,
9,11849,,,13.81389331817627,
9,11899,,,13.478477478027344,
9,11949,,,14.10838508605957,
9,11999,,,13.520606994628906,
9,12049,,,13.238405227661133,
9,12099,,,12.834015846252441,
9,12149,,,14.65884780883789,
9,12199,,,13.865751266479492,
9,12249,,,13.597187042236328,
9,12299,,,14.02125358581543,
9,12349,,,14.496898651123047,
9,12399,,,13.996335983276367,
9,12429,0.00012568024976644665,,,13.965767860412598
9,12429,,13.921542167663574,,
