epoch,step,train_loss_epoch,train_loss_step,valid_loss
0,49,,1.86955988407135,
0,99,,1.3567914962768555,
0,149,,1.2156680822372437,
0,199,,1.14475417137146,
0,249,,1.1254024505615234,
0,299,,1.0433481931686401,
0,349,,1.044646978378296,
0,399,,0.9887841939926147,
0,449,,0.8460685014724731,
0,499,,0.833225429058075,
0,549,,0.7458031177520752,
0,599,,2.307441473007202,
0,649,,1.3505195379257202,
0,699,,1.2821630239486694,
0,749,,1.4563837051391602,
0,799,,0.767498254776001,
0,849,,0.69735187292099,
0,899,,0.6766837239265442,
0,949,,0.6339276432991028,
0,999,,0.6251733303070068,
0,1049,,0.5953443646430969,
0,1099,,0.5943880081176758,
0,1149,,0.599787175655365,
0,1199,,0.560610830783844,
0,1249,,0.5486739277839661,
0,1299,,0.5320934057235718,
0,1349,,0.549456775188446,
0,1399,,0.5240905284881592,
0,1449,,0.532179594039917,
0,1499,,0.4829435646533966,
0,1549,,0.5010430216789246,
0,1599,,0.5053621530532837,
0,1649,,0.45428821444511414,
0,1699,,0.4787057042121887,
0,1749,,0.4806983768939972,
0,1799,,0.4704575836658478,
0,1849,,0.4615021049976349,
0,1899,,0.45017382502555847,
0,1949,,0.44939079880714417,
0,1999,,0.4287171959877014,
0,2049,,0.443803071975708,
0,2099,,0.4473770260810852,
0,2149,,0.40496912598609924,
0,2199,,0.4260909855365753,
0,2249,,0.43210935592651367,
0,2299,,0.42906099557876587,
0,2349,,0.402883917093277,
0,2399,,0.41877272725105286,
0,2449,,0.39562973380088806,
0,2499,,0.41795894503593445,
0,2549,,0.4223574995994568,
0,2599,,0.41178926825523376,
0,2649,,0.388627290725708,
0,2699,,0.38401150703430176,
0,2749,,0.4032364785671234,
0,2799,,0.3865121603012085,
0,2849,,0.3893924355506897,
0,2899,,0.38838666677474976,
0,2949,,0.37478816509246826,
0,2999,,0.3945176303386688,
0,3049,,0.3787500262260437,
0,3099,,0.38016441464424133,
0,3149,,0.3743951618671417,
0,3199,,0.3665041923522949,
0,3249,,0.372307687997818,
0,3299,,0.3816989064216614,
0,3349,,0.36129581928253174,
0,3399,,0.3612646162509918,
0,3449,,0.36193567514419556,
0,3499,,0.35166072845458984,
0,3549,,0.3505740761756897,
0,3599,,0.35336488485336304,
0,3649,,0.33880192041397095,
0,3699,,0.3654022216796875,
0,3749,,0.3473498821258545,
0,3799,,0.35738247632980347,
0,3849,,0.3477291762828827,
0,3899,,0.3684254586696625,
0,3949,,0.34865471720695496,
0,3999,,0.35952380299568176,
0,4049,,0.3545985221862793,
0,4099,,0.34702715277671814,
0,4149,,0.36041080951690674,
0,4199,,0.33515042066574097,
0,4249,,0.35987186431884766,
0,4299,,0.3267921805381775,
0,4349,,0.33604684472084045,
0,4399,,0.33808785676956177,
0,4449,,0.352264940738678,
0,4499,,0.33821794390678406,
0,4549,,0.35902678966522217,
0,4599,,0.35077187418937683,
0,4649,,0.3331049680709839,
0,4699,,0.3360818028450012,
0,4749,,0.35369443893432617,
0,4799,,0.3305029273033142,
0,4849,,0.3603595793247223,
0,4899,,0.3252946734428406,
0,4949,,0.34424054622650146,
0,4999,,0.33678939938545227,
0,5049,,0.33105045557022095,
0,5099,,0.32434526085853577,
0,5149,,0.32619142532348633,
0,5199,,0.33325061202049255,
0,5249,,0.3290107846260071,
0,5299,,0.32938629388809204,
0,5349,,0.3330044746398926,
0,5399,,0.32882046699523926,
0,5449,,0.3286990225315094,
0,5499,,0.32914111018180847,
0,5549,,0.34940648078918457,
0,5599,,0.3079633116722107,
0,5649,,0.32357388734817505,
0,5699,,0.3330744206905365,
0,5749,,0.2933788001537323,
0,5799,,0.33292391896247864,
0,5849,,0.3072313666343689,
0,5899,,0.31641045212745667,
0,5949,,0.33006173372268677,
0,5999,,0.30353280901908875,
0,6049,,0.29381728172302246,
0,6099,,0.3203955292701721,
0,6149,,0.3379970192909241,
0,6199,,0.3596155047416687,
0,6249,,0.33256953954696655,
0,6299,,0.3337763249874115,
0,6349,,0.32332634925842285,
